"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SL","2017-09-25","85.8","-1.1629","5.9152","Kris Bryant",592178,645261,"walk","ball",,,,,"13","Kris Bryant walks.   Tommy La Stella to 3rd.    Jon Jay to 2nd.  ","R","R","R","STL","CHC","B","null","null",3,1,2017,"0.4899","0.1635","-0.9740","2.4379","null","600303.00","445055.00",2,8,"Top","null","null",,,608348,,"170926_025639","-0.4831","-124.5947","-2.2446","5.0048","24.2949","-30.3647","3.3617","1.7056","null","null","null","84.0300","2431","5.1680",492435,645261,608348,572228,649557,576397,657557,502054,451594,572039,"55.3316","null","null","0.70",1,0,0,"null",67,"5","Slider",2,10,10,2,10,2,10,2
"FF","2017-09-25","98.5","-1.2554","5.8333","Kris Bryant",592178,645261,"null","called_strike",,,,,"5","null","R","R","R","STL","CHC","S","null","null",3,0,2017,"-0.5925","1.1025","0.2205","2.7600","null","600303.00","445055.00",2,8,"Top","null","null",,,608348,,"170926_025617","5.2741","-142.9529","-5.3065","-9.1586","32.2405","-16.3885","3.3178","1.5976","null","null","null","97.3840","2333","5.7470",492435,645261,608348,572228,649557,576397,657557,502054,451594,572039,"54.7522","null","null","null","null","null","null","null",67,"4","4-Seam Fastball",2,10,10,2,10,2,10,2
"FF","2017-09-25","98.1","-1.2125","5.9144","Kris Bryant",592178,645261,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",2,0,2017,"-0.6908","1.0125","1.4052","1.7952","null","600303.00","445055.00",2,8,"Top","null","null",,,608348,,"170926_025558","8.4725","-142.0158","-7.7686","-11.0189","31.4448","-17.2949","3.3617","1.6516","null","null","null","96.6000","2551","5.6370",492435,645261,608348,572228,649557,576397,657557,502054,451594,572039,"54.8624","null","null","null","null","null","null","null",67,"3","4-Seam Fastball",2,10,10,2,10,2,10,2
"SL","2017-09-25","87.0","-1.0702","6.0169","Kris Bryant",592178,645261,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",1,0,2017,"0.4898","-0.0784","1.0220","1.6425","null","600303.00","445055.00",2,8,"Top","null","null",,,608348,,"170926_025536","3.9710","-126.2324","-4.0495","4.2170","26.2801","-32.4125","3.4157","1.6516","null","null","null","85.1630","2560","5.3040",492435,645261,608348,572228,649557,576397,657557,502054,451594,572039,"55.1950","null","null","null","null","null","null","null",67,"2","Slider",2,10,10,2,10,2,10,2
"SL","2017-09-25","88.1","-1.1486","5.9035","Kris Bryant",592178,645261,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",0,0,2017,"0.4259","-0.0877","1.8136","1.2504","null","600303.00","445055.00",2,8,"Top","null","null",,,608348,,"170926_025514","6.2249","-127.9269","-4.9881","3.4020","23.6581","-32.4274","3.4157","1.6516","null","null","null","86.8260","null","5.3610",492435,645261,608348,572228,649557,576397,657557,502054,451594,572039,"55.1385","null","null","null","null","null","null","null",67,"1","Slider",2,10,10,2,10,2,10,2
"SL","2017-09-25","86.3","-1.7855","5.8083","Kris Bryant",592178,592815,"single","hit_into_play_no_out",,,,,"3","Kris Bryant singles on a line drive to center fielder Dexter Fowler.  ","R","R","R","STL","CHC","X","null","line_drive",3,2,2017,"0.2829","0.4575","0.3663","3.1352","null","null","null",0,7,"Top","137.05","83.76",,,608348,,"170926_022320","4.4973","-125.4295","-1.0601","2.0705","23.7204","-27.4865","3.2739","1.4357","294","106.6","14.6520","85.3350","2003","5.5790",492435,592815,608348,572761,543939,576397,657557,502054,451594,572039,"54.9198","0.727","0.823","0.90",1,1,0,5,54,"10","Slider",1,8,8,1,8,1,8,1
"FF","2017-09-25","96.4","-1.3727","5.6222","Kris Bryant",592178,592815,"null","foul",,,,,"12","null","R","R","R","STL","CHC","S","null","null",3,2,2017,"-0.4720","0.9905","0.9845","2.4276","null","null","null",0,7,"Top","null","null",,,608348,,"170926_022247","7.2591","-139.9466","-5.0951","-7.7147","30.1882","-18.3931","3.2739","1.4357","166","80.2","16.4750","95.8660","2196","6.0060",492435,592815,608348,572761,543939,576397,657557,502054,451594,572039,"54.4935","null","null","null","null","null","null","null",54,"9","4-Seam Fastball",1,8,8,1,8,1,8,1
"FF","2017-09-25","93.2","-1.5430","6.0548","Kris Bryant",592178,592815,"null","foul",,,,,"5","null","R","R","R","STL","CHC","S","null","null",3,2,2017,"-1.2148","0.6898","-0.2609","2.2401","null","null","null",0,7,"Top","null","null",,,608348,,"170926_022220","5.7860","-135.1435","-5.3989","-15.7886","29.2477","-23.0007","3.2739","1.4357","null","null","null","91.8400","2126","5.6460",492435,592815,608348,572761,543939,576397,657557,502054,451594,572039,"54.8534","null","null","null","null","null","null","null",54,"8","4-Seam Fastball",1,8,8,1,8,1,8,1
"FF","2017-09-25","93.5","-1.4995","6.1228","Kris Bryant",592178,592815,"null","foul",,,,,"11","null","R","R","R","STL","CHC","S","null","null",3,2,2017,"-1.0360","1.0448","-0.9761","2.5022","null","null","null",0,7,"Top","null","null",,,608348,,"170926_022151","3.5231","-135.7386","-5.7581","-13.3186","28.6944","-18.5136","3.2739","1.4357","null","null","null","92.5100","2118","5.7460",492435,592815,608348,572761,543939,576397,657557,502054,451594,572039,"54.7537","null","null","null","null","null","null","null",54,"7","4-Seam Fastball",1,8,8,1,8,1,8,1
"SL","2017-09-25","85.4","-1.5583","5.8175","Kris Bryant",592178,592815,"null","foul",,,,,"2","null","R","R","R","STL","CHC","S","null","null",3,2,2017,"0.5266","0.4186","-0.1016","3.3167","null","null","null",0,7,"Top","null","null",,,425877,,"170926_022006","2.3713","-124.0224","-0.4191","4.8367","24.0868","-28.1294","3.2707","1.4324","null","null","null","84.2120","2067","5.5460",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"54.9534","null","null","null","null","null","null","null",54,"6","Slider",1,8,8,1,8,1,8,1
"FF","2017-09-25","96.5","-1.5832","5.8634","Kris Bryant",592178,592815,"null","foul",,,,,"2","null","R","R","R","STL","CHC","S","null","null",3,1,2017,"-0.5122","1.4340","-0.2507","2.7157","null","null","null",0,7,"Top","null","null",,,425877,,"170926_021844","4.6149","-140.2018","-5.9375","-7.5973","28.8840","-12.5668","3.2739","1.4357","null","null","null","95.6780","2308","5.6980",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"54.8013","null","null","null","null","null","null","null",54,"5","4-Seam Fastball",1,8,8,1,8,1,8,1
"SL","2017-09-25","86.1","-1.6074","5.8195","Kris Bryant",592178,592815,"null","ball",,,,,"12","null","R","R","R","STL","CHC","B","null","null",2,1,2017,"0.3800","0.1733","1.4136","2.5356","null","null","null",0,7,"Top","null","null",,,425877,,"170926_021816","6.3183","-125.0237","-1.8865","2.6703","23.9599","-30.2887","3.4157","1.6516","null","null","null","84.8550","2211","5.4790",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"55.0207","null","null","null","null","null","null","null",54,"4","Slider",1,8,8,1,8,1,8,1
"SL","2017-09-25","88.8","-1.6886","5.7481","Kris Bryant",592178,592815,"null","ball",,,,,"3","null","R","R","R","STL","CHC","B","null","null",1,1,2017,"0.2674","0.4223","0.6707","3.2930","null","null","null",0,7,"Top","null","null",,,425877,,"170926_021757","5.1446","-128.9931","-0.8557","1.9587","23.9277","-27.6483","3.2433","1.6450","null","null","null","87.6550","2217","5.4160",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"55.0828","null","null","null","null","null","null","null",54,"3","Slider",1,8,8,1,8,1,8,1
"FF","2017-09-25","95.4","-1.7162","6.1053","Kris Bryant",592178,592815,"null","ball",,,,,"13","null","R","R","R","STL","CHC","B","null","null",0,1,2017,"-1.1268","1.3100","-0.6973","1.3785","null","null","null",0,7,"Top","null","null",,,425877,,"170926_021740","4.9909","-138.2713","-9.4245","-15.0598","28.4072","-14.1668","3.3617","1.6516","null","null","null","93.7060","2276","5.3320",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"55.1674","null","null","null","null","null","null","null",54,"2","4-Seam Fastball",1,8,8,1,8,1,8,1
"FF","2017-09-25","94.0","-1.5735","6.1425","Kris Bryant",592178,592815,"null","called_strike",,,,,"9","null","R","R","R","STL","CHC","S","null","null",0,0,2017,"-1.0673","0.8889","0.3074","2.0845","null","null","null",0,7,"Top","null","null",,,425877,,"170926_021723","7.0114","-136.2947","-6.6076","-14.3843","26.5887","-20.2736","3.3718","1.7056","null","null","null","92.7460","2235","5.4860",492435,592815,425877,572761,543939,576397,657557,502054,451594,572039,"55.0137","null","null","null","null","null","null","null",54,"1","4-Seam Fastball",1,8,8,1,8,1,8,1
"FT","2017-09-25","93.5","-2.8623","5.3016","Kris Bryant",592178,656427,"field_out","hit_into_play",,,,,"4","Kris Bryant grounds out, shortstop Paul DeJong to first baseman Matt Carpenter.  ","R","R","R","STL","CHC","X",6,"ground_ball",1,2,2017,"-1.1241","1.1500","-0.4698","2.3784","null","null","null",1,4,"Top","118.78","155.98",,,425877,,"170926_012948","8.8167","-135.9208","-4.4904","-16.1233","26.4283","-16.7165","3.2739","1.4357","28","68.1","-1.3350","95.1910","2052","7.0660",492435,656427,425877,572761,543939,576397,657557,502054,451594,572039,"53.4330","0.095","0.078","0.00",1,0,0,2,33,"4","2-Seam Fastball",1,8,8,1,8,1,8,1
"SL","2017-09-25","87.0","-2.7319","5.0694","Kris Bryant",592178,656427,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",0,2,2017,"0.0710","0.0199","2.9025","-1.0087","null","null","null",1,4,"Top","null","null",,,425877,,"170926_012924","13.3508","-125.7732","-8.4041","-1.7208","23.4124","-30.5817","3.2538","1.7056","null","null","null","87.1840","null","6.5780",492435,656427,425877,572761,543939,576397,657557,502054,451594,572039,"53.9217","null","null","null","null","null","null","null",33,"3","Slider",1,8,8,1,8,1,8,1
"FT","2017-09-25","92.7","-2.7505","5.2503","Kris Bryant",592178,656427,"null","swinging_strike",,,,,"7","null","R","R","R","STL","CHC","S","null","null",0,1,2017,"-1.2018","0.7222","-0.8069","1.7796","null","null","null",1,4,"Top","null","null",,,425877,,"170926_012902","7.7286","-134.7232","-4.7789","-16.5823","26.3375","-22.3473","3.2739","1.4357","null","null","null","94.1440","1992","6.9750",492435,656427,425877,572761,543939,576397,657557,502054,451594,572039,"53.5245","null","null","null","null","null","null","null",33,"2","2-Seam Fastball",1,8,8,1,8,1,8,1
"SL","2017-09-25","84.5","-2.8798","5.3373","Kris Bryant",592178,656427,"null","called_strike",,,,,"8","null","R","R","R","STL","CHC","S","null","null",0,0,2017,"0.2219","0.3617","-0.1149","1.9046","null","null","null",1,4,"Top","null","null",,,425877,,"170926_012845","6.0114","-122.9437","-2.4278","1.1988","21.9375","-28.2297","3.3178","1.6516","null","null","null","85.0140","2297","6.4010",492435,656427,425877,572761,543939,576397,657557,502054,451594,572039,"54.0981","null","null","null","null","null","null","null",33,"1","Slider",1,8,8,1,8,1,8,1
"FF","2017-09-25","92.7","-1.0833","5.4116","Kris Bryant",592178,596133,"home_run","hit_into_play_score",,,,,"4","Kris Bryant homers (29) on a line drive to left center field.  ","R","R","R","STL","CHC","X","null","line_drive",1,0,2017,"-0.6930","1.3192","-0.4131","2.4929","null","null","null",2,2,"Top","37.31","57.77",,,425877,,"170926_004559","3.1628","-134.7726","-4.5163","-8.9861","25.2279","-15.5551","3.2739","1.4357","392","104.7","25.6240","92.4650","2230","5.8840",492435,596133,425877,572761,543939,576397,657557,502054,451594,572039,"54.6147","0.961","1.876","2.00",1,0,3,6,15,"2","4-Seam Fastball",0,4,4,0,4,0,4,0
"CU","2017-09-25","79.7","-1.1137","5.3565","Kris Bryant",592178,596133,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",0,0,2017,"0.6775","-0.4167","1.0908","1.9630","null","null","null",2,2,"Top","null","null",,,425877,,"170926_004539","3.5651","-115.9212","-0.0651","5.4023","18.8386","-36.0681","3.3366","1.6804","null","null","null","78.9180","2146","5.4740",492435,596133,425877,572761,543939,576397,657557,502054,451594,572039,"55.0255","null","null","null","null","null","null","null",15,"1","Curveball",0,4,4,0,4,0,4,0
"FF","2017-09-25","95.6","-1.1385","5.4449","Kris Bryant",592178,596133,"single","hit_into_play_no_out",,,,,"6","Kris Bryant singles on a sharp line drive to right fielder Stephen Piscotty.  ","R","R","R","STL","CHC","X","null","line_drive",2,0,2017,"-0.6474","1.0681","0.6705","2.0741","null","null","null",1,1,"Top","184.89","96.23",,,425877,,"170926_001758","6.1093","-138.8301","-5.5638","-9.5149","28.9231","-17.6446","3.2739","1.4356","238","102.3","11.7720","94.7650","2414","5.7540",492435,596133,425877,572761,543939,576397,657557,502054,451594,572039,"54.7456","0.881","0.889","0.90",1,1,0,4,2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2017-09-25","95.2","-1.0092","5.4918","Kris Bryant",592178,596133,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",1,0,2017,"-0.5601","1.2091","0.8239","1.2979","null","null","null",1,1,"Top","null","null",,,425877,,"170926_001734","5.9883","-138.1571","-7.9555","-8.3783","29.5057","-15.3731","3.3617","1.7055","null","null","null","94.5600","2245","5.9650",492435,596133,425877,572761,543939,576397,657557,502054,451594,572039,"54.5338","null","null","null","null","null","null","null",2,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2017-09-25","95.1","-1.1182","5.6578","Kris Bryant",592178,596133,"null","ball",,,,,"14","null","R","R","R","STL","CHC","B","null","null",0,0,2017,"-0.2898","1.4304","1.0108","2.1733","null","null","null",1,1,"Top","null","null",,,425877,,"170926_001719","6.0996","-137.9104","-6.4570","-4.9279","29.9250","-13.2321","3.3077","1.6515","null","null","null","93.6300","2282","5.5500",492435,596133,425877,572761,543939,576397,657557,502054,451594,572039,"54.9491","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2017-09-24","94.4","-2.7119","5.4923","Kris Bryant",592178,448614,"walk","ball",,,,,"13","Kris Bryant walks.   Jon Jay to 2nd.  ","R","R","R","MIL","CHC","B","null","null",3,0,2017,"-0.0739","1.2893","-0.2980","1.2905","null","null","445055.00",0,8,"Top","null","null",,,519390,,"170924_203558","6.4224","-137.0568","-8.1319","-2.1058","24.8741","-14.4795","3.4189","1.6233","null","null","null","94.7870","2435","6.2360",492420,448614,519390,542583,541650,543768,606115,460075,542979,570267,"54.2628","null","null","0.70",1,0,0,"null",54,"4","4-Seam Fastball",0,3,3,0,3,0,3,0
"FC","2017-09-24","93.8","-2.3167","5.4364","Kris Bryant",592178,448614,"null","ball",,,,,"14","null","R","R","R","MIL","CHC","B","null","null",2,0,2017,"0.2688","0.9333","0.6197","0.8920","null","null","445055.00",0,8,"Top","null","null",,,519390,,"170924_203537","6.9897","-136.2846","-8.1537","2.1881","23.4760","-19.1630","3.4189","1.6233","null","null","null","94.4300","2413","6.2570",492420,448614,519390,542583,541650,543768,606115,460075,542979,570267,"54.2414","null","null","null","null","null","null","null",54,"3","Cutter",0,3,3,0,3,0,3,0
"FT","2017-09-24","93.0","-2.4084","5.2666","Kris Bryant",592178,448614,"null","ball",,,,,"11","null","R","R","R","MIL","CHC","B","null","null",1,0,2017,"-0.9709","0.4094","-1.1343","3.4218","null","null","445055.00",0,8,"Top","null","null",,,519390,,"170924_203515","5.2614","-135.0995","0.1271","-12.7511","26.7569","-27.4866","3.3954","1.6469","null","null","null","92.2340","1599","5.7150",492420,448614,519390,542583,541650,543768,606115,460075,542979,570267,"54.7839","null","null","null","null","null","null","null",54,"2","2-Seam Fastball",0,3,3,0,3,0,3,0
"FC","2017-09-24","93.2","-2.4124","5.2885","Kris Bryant",592178,448614,"null","ball",,,,,"12","null","R","R","R","MIL","CHC","B","null","null",0,0,2017,"0.3261","0.7224","1.2497","2.7754","null","null","445055.00",0,8,"Top","null","null",,,519390,,"170924_203418","8.6996","-135.6260","-2.4067","2.6625","22.2662","-22.8806","3.4425","1.6469","null","null","null","94.1560","2349","6.2920",492420,448614,519390,542583,541650,543768,606115,460075,542979,570267,"54.2068","null","null","null","null","null","null","null",54,"1","Cutter",0,3,3,0,3,0,3,0
"FF","2017-09-24","93.5","-1.6472","6.0621","Kris Bryant",592178,502624,"strikeout","swinging_strike",,,,,"12","Kris Bryant strikes out swinging.  ","R","R","R","MIL","CHC","S",2,"null",2,2,2017,"-0.3231","1.5648","0.3773","4.3445","null","null","null",1,6,"Top","null","null",,,519390,,"170924_194438","5.8193","-135.7685","-2.0034","-5.1267","28.3826","-13.0562","3.2743","1.4349","null","null","null","92.3780","2202","5.6250",492420,502624,519390,542583,541650,543768,606115,460075,542979,570267,"54.8734","null","null","0.00",1,0,0,"null",38,"5","4-Seam Fastball",0,1,1,0,1,0,1,0
"CU","2017-09-24","79.1","-1.9838","5.9500","Kris Bryant",592178,502624,"null","ball",,,,,"14","null","R","R","R","MIL","CHC","B","null","null",1,2,2017,"0.7628","-0.8735","1.2086","1.5884","null","null","null",1,6,"Top","null","null",,,519390,,"170924_194416","5.4828","-114.8373","-1.1554","5.5175","20.7114","-39.6811","3.3718","1.6469","null","null","null","77.5180","2154","5.2290",492420,502624,519390,542583,541650,543768,606115,460075,542979,570267,"55.2694","null","null","null","null","null","null","null",38,"4","Curveball",0,1,1,0,1,0,1,0
"FT","2017-09-24","92.4","-1.8454","5.9772","Kris Bryant",592178,502624,"null","swinging_strike",,,,,"11","null","R","R","R","MIL","CHC","S","null","null",1,1,2017,"-1.0241","1.1485","-0.9302","3.2534","null","null","null",1,6,"Top","null","null",,,519390,,"170924_194354","4.4447","-134.2322","-3.5573","-13.0893","26.5376","-17.9996","3.2743","1.4349","null","null","null","91.7140","2019","5.7670",492420,502624,519390,542583,541650,543768,606115,460075,542979,570267,"54.7317","null","null","null","null","null","null","null",38,"3","2-Seam Fastball",0,1,1,0,1,0,1,0
